table_id,编  码,品目名称,说  明,品目类别
table_3,C07020203,燃烧煤烟污染治理服务,包括：——燃烧煤烟中固体颗粒物治理服务；——二氧化硫及氮氧化物治理服务；——挥发酚、氰化物、氨气体治理服务；——其他燃烧煤烟污染治理服务。,服务
table_3,C07020204,制造业废气污染治理服务,包括挥发性有机物、固体颗粒物治理及其他制造业废气治理服务。,服务
table_3,C07020205,工矿粉尘污染治理服务,包括：——无机粉尘治理服务；——有机粉尘治理服务；——混合性粉尘治理服务：——其他工矿粉尘污染治理服务。,服务
table_3,C07020206,建筑工地粉尘污染治理服务,包括扬尘治理，烟尘治理等服务。,服务
table_3,C07020299,其他空气污染治理服务,,服务
table_3,C07020300,噪声与振动污染治理服务,,服务
table_3,C07020301,工业噪声污染治理服务,指对工业生产活动中产生的干扰周围生活环境的声音进行治理的服务。,服务
table_3,C07020302,建筑施工噪声污染治理服务,指对建筑施工过程中产生的干扰周围生活环境的声音进行治理的服务，包括对房屋建筑、建筑安装以及建筑装饰装修和其他土木工程施工过程中产生的噪声进行治理的服务。,服务
table_3,C07020303,交通运输噪声污染治理服务,指对机动车、铁路机车车辆、城市轨道交通车辆、机动船舶、民用航空器等交通运输工具在运行时产生的干扰周围生活环境的声音进行治理的服务。,服务
table_3,C07020304,社会生活噪声污染治理服务,指对人为活动所产生的除工业噪声、建筑施工噪声和交通运输噪声之外的干扰周围生活环境的声音进行治理的服务。,服务
table_3,C07020305,振动污染治理服务,指对工业生产、建筑施工、交通运输、社会生活等人为活动中产生的振动进行治理的服务。,服务
table_3,C07020399,其他噪声与振动污染治理服务,,服务
table_3,C07020400,危险废物治理服务,,服务
table_3,C07020401,医疗和药物废弃物治理服务,包括医疗和药物废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020402,化工产品废弃物治理服务,包括化工产品废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020403,矿物油废弃物治理服务,包括矿物油废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020404,金属矿物质变废弃物治理服务,包括金属矿物质变废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020405,废旧机械设备治理服务,包括废旧机械设备中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020406,非金属矿物质变废弃物治理服务,包括非金属矿物质变废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020407,工业焚烧残渣物治理服务,包括工业焚烧残渣物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020408,爆炸性废弃物治理服务,包括爆炸性废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020499,其他危险废弃物治理服务,其他危险废弃物中有毒、有害、易燃、易爆、腐蚀性、传染性等固态、半固态、液态和气态等危险废物治理服务。,服务
table_3,C07020500,无害固体废物处理服务,包括无害废料服务收集和运输和焚烧处理服务及其他垃圾处理服务。,服务
table_3,C07020600,光污染治理服务,包括昼间建筑物反射阳光产生的白亮污染治理，夜间人工白昼污染治理和彩光污染治理等服务。,服务
table_3,C07020700,辐射污染治理服务,包括：——电磁辐射污染治理服务；——核放射污染治理服务；——化学元素放射性污染治理服务；——其他辐射污染治理服务。,服务
table_3,C07020800,地质灾害治理服务,包括：——崩塌灾害治理服务；——滑坡灾害治理服务；——泥石流灾害治理服务；——地裂缝灾害治理服务；——水土流失灾害治理服务；——土地沙漠化及沼泽化灾害治理服务；——土壤盐碱化灾害治理服务；——地震、火山、地热害灾害治理服务；——其他地质灾害治理服务。,服务
table_3,C07020900,农业农村环境治理服务,包括开展农业面源污染防治、农产品产地环境治理、农村（农场）人居环境治理、渔港环境治理服务等。,服务
table_3,C07029900,其他生态环境治理服务,包括水污染、空气污染、噪声污染、地质土壤等环境监测、环境影响评价、环保验收、环保措施设计等服务。,服务
table_3,C07990000,其他生态环境保护和治理服务,,服务
table_3,C08000000,能源的生产和分配服务,,服务
table_3,C08010000,电力的生产和分配服务,,服务
table_3,C08010100,电力生产服务,,服务
table_3,C08010101,火力发电生产服务,指利用煤炭、石油、天然气等燃料燃烧产生热能，通过火电动力装置转换成电能的生产服务，包括：——热电厂发电服务；——利用余热、余气等发电服务。,服务
table_3,C08010102,水力发电生产服务,指将水能转换成电能的生产服务，包括：——水电站发电服务；——抽水蓄能电站的发电服务。,服务
table_3,C08010103,核力发电生产服务,指利用核反应堆中重核裂变所释放出的热能转换成电能的生产服务，包括核电站发电服务等。,服务
table_3,C08010104,风力发电生产服务,指将风能转换成电能的生产服务。,服务
table_3,C08010199,其他能源发电生产服务,指利用地热、太阳能、潮汐能、生物能及其他的发电服务，包括：——地热发电服务；——太阳能发电服务；——潮汐能发电服务；——海洋能发电服务；——利用废料、沼气发电服务；——生物能发电等其他的发电服务。,服务
table_3,C08010200,电力分配服务,指利用电网将电能输送和分配给用户的服务。,服务
table_3,C08020000,热力生产和分配服务,,服务
table_3,C08020100,暖气生产和分配服务,指将蒸汽和热水等热力资源通过暖气管道提供给用户的服务。,服务
table_3,C08029900,其他热力生产和分配服务,指利用煤炭、油、燃气等能源生产蒸汽和热水等，并将蒸汽和热水等热力资源提供给用户的服务。,服务
table_3,C08030000,燃气生产和分配,指利用煤炭、油、燃气等能源生产燃气，并向用户提供燃气的服务，以及对煤气、液化石油气、天然气输配及使用过程中的维修和管理服务，包括：——自产可燃气体的生产和分配服务；——通过主干管道系统，对外购可燃气体燃料的输送和分配服务；——对人工煤气、液化石油气、天然气输配及使用过程的维修和管理。不包括专门从事罐装液化石油气零售业务的服务。,服务
